SaleID,Date,ProductID,CustomerID,StoreID,QuantitySold,UnitPrice,Discount,Cost
2645,2023-09-07,1012,227,309,8,64.71,0.05,64.46
2646,2023-12-29,1003,203,307,1,97.3,0.15,5.15
2647,2023-01-21,1009,228,302,1,98.88,0.05,30.79
2648,2023-07-15,1002,217,303,3,67.81,0.1,42.09
2649,2023-06-27,1009,231,304,3,89.83,0.05,66.4
2650,2023-01-07,1012,210,304,7,28.03,0.1,67.89
2651,2023-03-11,1012,249,310,6,32.15,0.1,59.37
2652,2023-05-07,1015,222,308,7,95.76,0.15,23.54
2653,2023-06-09,1002,230,310,4,22.17,0.1,59.01
2654,2023-09-05,1018,249,310,2,27.2,0.0,23.49
2655,2023-07-22,1013,221,306,2,47.85,0.05,21.1
2656,2023-05-28,1014,236,303,1,63.06,0.15,46.03
2657,2023-05-23,1005,223,309,9,64.34,0.1,55.91
2658,2023-07-18,1010,238,310,7,36.28,0.05,8.98
2659,2023-06-03,1012,212,308,3,92.86,0.05,9.5
2660,2023-05-22,1010,225,309,2,92.36,0.0,63.81
2661,2023-11-09,1011,220,305,3,45.29,0.05,69.46
2662,2023-06-14,1002,249,303,7,49.09,0.15,50.33
2663,2023-11-10,1005,249,304,5,73.22,0.15,37.16
2664,2023-01-21,1007,242,305,3,69.67,0.1,68.4
2665,2023-03-23,1006,207,309,9,44.41,0.1,59.66
2666,2023-03-10,1003,229,309,2,47.28,0.15,48.47
2667,2023-05-11,1013,248,303,7,41.32,0.05,28.98
2668,2023-03-28,1003,229,307,6,31.18,0.05,19.85
2669,2023-08-06,1006,213,306,6,51.23,0.0,36.4
2670,2023-11-01,1011,203,304,7,71.78,0.1,26.51
2671,2023-12-11,1017,202,305,6,76.78,0.05,30.44
2672,2023-12-07,1010,216,310,2,80.1,0.05,43.67
2673,2023-06-10,1012,230,302,5,43.73,0.1,17.68
2674,2023-06-27,1017,238,307,3,78.82,0.15,65.46
2675,2023-04-27,1004,206,304,9,10.59,0.05,15.91
2676,2023-07-15,1002,245,302,8,52.93,0.0,41.07
2677,2023-11-23,1011,207,306,2,81.45,0.05,60.95
2678,2023-03-27,1007,205,302,1,66.7,0.05,41.38
2679,2023-10-16,1002,207,310,4,52.67,0.0,32.08
2680,2023-03-22,1018,234,302,4,68.02,0.15,40.62
2681,2023-06-01,1004,232,307,2,91.63,0.0,68.65
2682,2023-03-02,1008,249,301,7,60.97,0.0,79.28
2683,2023-03-02,1020,213,307,3,81.98,0.1,52.34
2684,2023-12-20,1014,230,310,7,98.27,0.05,64.51
2685,2023-01-28,1012,225,305,7,73.5,0.15,6.09
2686,2023-02-12,1018,221,301,1,61.6,0.05,71.03
2687,2023-06-18,1011,221,306,6,13.37,0.15,76.55
2688,2023-03-27,1008,228,307,4,43.7,0.0,48.14
2689,2023-06-26,1002,248,301,8,60.89,0.1,61.54
2690,2023-01-17,1015,220,309,8,81.75,0.0,43.46
2691,2023-04-08,1009,234,307,3,49.43,0.05,26.47
2692,2023-07-17,1019,205,301,4,96.41,0.1,68.92
2693,2023-04-08,1020,218,303,1,34.46,0.1,49.76
2694,2023-03-06,1008,239,305,2,77.01,0.05,48.45
2695,2023-11-26,1019,243,304,7,47.71,0.15,54.43
2696,2023-12-07,1005,211,302,7,53.74,0.1,69.2
2697,2023-01-05,1011,217,301,9,82.23,0.15,59.89
2698,2023-01-02,1015,248,304,9,36.66,0.15,20.83
2699,2023-01-22,1008,245,307,9,18.71,0.15,40.01
2700,2023-04-22,1019,222,304,6,56.82,0.1,78.52
2701,2023-02-26,1008,237,309,8,57.59,0.0,46.59
2702,2023-03-07,1019,220,308,9,81.75,0.1,75.37
2703,2023-11-26,1018,248,308,7,97.15,0.0,66.0
2704,2023-04-08,1010,248,305,4,14.98,0.1,54.95
2705,2023-05-24,1007,248,301,4,63.25,0.0,31.2
2706,2023-05-05,1009,246,309,6,71.32,0.0,27.82
2707,2023-06-16,1001,206,302,4,98.72,0.1,53.26
2708,2023-03-27,1019,234,306,7,94.83,0.15,37.44
2709,2023-03-17,1005,214,310,8,74.12,0.15,64.91
2710,2023-12-10,1019,248,305,8,56.96,0.0,62.03
2711,2023-10-21,1001,223,310,8,24.54,0.05,28.41
2712,2023-02-28,1015,220,308,2,44.58,0.05,57.7
2713,2023-05-18,1016,213,303,2,62.66,0.1,42.09
2714,2023-04-09,1007,247,306,2,75.27,0.1,29.25
2715,2023-07-11,1012,244,306,2,67.19,0.1,35.97
2716,2023-08-31,1008,241,310,4,74.27,0.05,72.15
2717,2023-11-15,1005,232,303,5,48.62,0.15,31.96
2718,2023-02-18,1010,226,307,4,75.49,0.1,26.55
2719,2023-02-01,1005,250,304,5,22.94,0.1,31.39
2720,2023-10-04,1017,214,305,4,24.63,0.15,21.1
2721,2023-01-20,1005,236,309,7,24.65,0.0,45.85
2722,2023-06-03,1015,208,306,1,90.18,0.1,16.06
2723,2023-03-09,1013,240,310,1,16.84,0.05,66.31
2724,2023-08-02,1001,222,304,2,82.14,0.05,21.92
2725,2023-05-23,1011,222,308,1,31.02,0.1,49.85
2726,2023-08-20,1001,216,309,3,52.16,0.05,14.38
2727,2023-08-01,1011,227,310,6,92.44,0.15,78.38
2728,2023-03-20,1018,210,305,6,62.73,0.0,39.09
2729,2023-08-02,1018,225,302,1,28.91,0.0,66.66
2730,2023-04-26,1016,231,306,6,35.57,0.1,62.65
2731,2023-04-02,1013,221,308,5,92.84,0.1,58.53
2732,2023-09-27,1007,227,305,7,48.44,0.0,67.05
2733,2023-06-17,1001,217,301,6,62.83,0.0,12.53
2734,2023-02-27,1016,233,308,7,51.39,0.1,55.89
2735,2023-10-11,1001,231,309,2,44.06,0.05,24.94
2736,2023-01-26,1017,250,301,1,30.1,0.1,63.94
2737,2023-03-07,1006,242,308,7,71.76,0.15,76.77
2738,2023-09-05,1002,226,310,9,74.64,0.1,72.61
2739,2023-09-11,1017,221,302,2,34.74,0.1,13.62
2740,2023-02-13,1006,236,304,7,81.01,0.1,32.72
2741,2023-04-07,1014,201,302,3,86.91,0.1,32.32
2742,2023-02-11,1018,204,302,6,92.86,0.1,14.17
2743,2023-08-15,1006,204,310,3,24.51,0.1,12.36
2744,2023-09-19,1010,226,303,5,37.35,0.05,33.87
2745,2023-06-16,1018,204,308,2,87.43,0.1,79.41
2746,2023-10-06,1009,249,304,8,27.87,0.0,47.67
2747,2023-03-30,1008,209,307,8,10.31,0.1,51.63
2748,2023-06-27,1010,230,310,7,88.37,0.05,40.33
2749,2023-07-16,1017,245,303,6,39.38,0.15,54.67
2750,2023-11-03,1006,204,310,1,47.3,0.0,76.75
2751,2023-09-24,1014,205,303,8,50.17,0.1,49.15
2752,2023-09-25,1006,245,302,1,86.34,0.1,9.88
2753,2023-03-15,1007,223,306,8,40.41,0.0,41.97
2754,2023-01-08,1012,216,306,2,90.31,0.1,79.46
2755,2023-10-24,1003,222,301,8,65.52,0.05,34.06
2756,2023-06-13,1014,237,307,4,57.46,0.1,49.54
2757,2023-03-26,1019,208,304,7,39.31,0.15,13.0
2758,2023-03-13,1016,248,303,5,31.93,0.05,15.59
2759,2023-02-24,1007,233,308,8,66.17,0.1,70.6
2760,2023-02-16,1008,238,302,6,50.22,0.15,27.53
2761,2023-08-26,1018,243,309,5,91.95,0.0,27.91
2762,2023-04-14,1013,216,308,1,54.25,0.05,34.04
2763,2023-07-29,1009,205,308,3,56.06,0.1,77.49
2764,2023-02-11,1010,216,303,9,47.51,0.1,11.33
2765,2023-11-12,1009,207,304,9,81.03,0.0,66.41
2766,2023-09-25,1015,201,302,5,48.24,0.0,30.62
2767,2023-09-20,1020,209,302,3,34.24,0.05,68.71
2768,2023-12-02,1002,218,304,6,87.58,0.05,79.38
2769,2023-12-31,1013,245,306,5,63.71,0.05,31.15
2770,2023-09-16,1002,247,305,1,63.24,0.1,14.7
2771,2023-10-10,1019,203,301,2,64.97,0.1,15.83
2772,2023-04-24,1002,224,310,5,74.7,0.05,61.91
2773,2023-12-29,1003,228,301,9,38.18,0.1,15.87
2774,2023-02-09,1006,210,306,4,13.05,0.0,24.53
2775,2023-08-08,1003,209,303,9,82.95,0.15,20.33
2776,2023-05-09,1010,213,303,3,21.6,0.1,31.68
2777,2023-01-08,1006,248,307,1,74.96,0.05,10.58
2778,2023-04-11,1016,235,301,6,17.41,0.1,69.26
2779,2023-06-25,1017,223,301,7,43.78,0.0,69.51
2780,2023-04-17,1019,247,310,4,15.67,0.05,35.97
2781,2023-04-11,1003,217,303,5,57.0,0.15,50.91
2782,2023-09-17,1018,246,308,4,68.78,0.05,53.15
2783,2023-09-03,1007,207,301,3,25.43,0.05,61.19
2784,2023-10-02,1009,216,310,1,43.45,0.05,44.05
2785,2023-02-01,1020,240,304,6,93.72,0.1,43.28
2786,2023-05-17,1012,236,309,5,49.82,0.15,52.35
2787,2023-01-12,1005,220,304,1,82.23,0.0,57.73
2788,2023-10-29,1003,224,310,5,93.45,0.1,31.0
2789,2023-01-16,1011,247,308,6,97.69,0.15,29.78
2790,2023-05-09,1004,205,307,5,90.85,0.15,25.23
2791,2023-03-04,1005,245,303,1,38.57,0.1,46.16
2792,2023-04-19,1001,206,307,5,96.63,0.05,32.01
2793,2023-01-21,1018,228,307,1,83.12,0.15,45.52
2794,2023-06-07,1012,205,310,3,85.35,0.0,35.45
2795,2023-09-26,1013,249,303,2,11.37,0.1,67.76
2796,2023-06-11,1009,239,302,1,95.88,0.15,10.48
2797,2023-09-17,1002,238,309,4,80.03,0.0,47.92
2798,2023-04-12,1005,202,301,2,79.12,0.0,48.17
2799,2023-08-11,1013,243,307,5,17.34,0.0,33.78
2800,2023-02-28,1016,239,304,1,30.93,0.0,36.58
2801,2023-09-04,1016,221,302,1,96.6,0.1,65.01
2802,2023-05-08,1003,240,302,4,55.06,0.0,26.05
2803,2023-10-10,1004,237,308,7,45.81,0.1,70.36
2804,2023-11-21,1011,218,307,2,85.59,0.0,72.23
2805,2023-01-25,1014,248,307,2,17.86,0.0,53.8
2806,2023-05-11,1003,246,305,1,47.52,0.1,62.96
2807,2023-12-19,1016,212,310,5,43.81,0.05,50.97
2808,2023-07-15,1015,217,308,6,41.49,0.15,44.39
2809,2023-10-08,1010,237,302,6,37.69,0.15,77.5
2810,2023-06-03,1009,246,302,2,28.91,0.1,26.2
2811,2023-05-13,1011,238,305,7,25.56,0.0,16.56
2812,2023-08-15,1016,215,301,6,67.64,0.1,26.56
2813,2023-07-08,1010,207,306,8,92.75,0.0,51.1
2814,2023-09-22,1017,214,304,6,55.8,0.1,18.89
2815,2023-05-14,1019,250,306,9,36.82,0.15,73.16
2816,2023-07-30,1002,201,307,2,24.32,0.1,35.83
2817,2023-03-01,1002,238,303,7,84.71,0.15,68.75
2818,2023-12-30,1006,203,308,5,97.43,0.15,23.69
2819,2023-12-30,1019,237,307,1,41.42,0.15,28.49
2820,2023-08-01,1008,244,301,3,36.19,0.1,9.44
2821,2023-08-04,1003,231,306,4,64.13,0.05,24.33
2822,2023-08-14,1014,243,307,2,79.78,0.1,41.77
2823,2023-05-11,1016,213,304,7,50.99,0.1,75.96
2824,2023-03-17,1001,248,302,1,66.71,0.05,34.17
2825,2023-10-13,1003,218,310,3,74.49,0.05,52.98
2826,2023-10-04,1018,217,309,9,96.45,0.15,37.08
2827,2023-06-05,1009,217,307,2,24.85,0.0,8.51
2828,2023-09-05,1006,211,301,5,99.76,0.0,42.76
2829,2023-08-06,1001,220,308,4,45.29,0.15,9.94
2830,2023-07-09,1010,210,303,3,75.09,0.1,71.28
2831,2023-06-12,1006,229,304,5,61.52,0.0,61.48
2832,2023-06-29,1012,248,305,6,53.8,0.1,33.4
2833,2023-02-03,1004,234,301,1,72.83,0.05,53.02
2834,2023-02-10,1013,217,306,2,45.62,0.05,13.4
2835,2023-11-03,1017,242,310,1,21.35,0.15,57.69
2836,2023-12-04,1008,213,306,3,54.0,0.1,66.7
2837,2023-11-10,1020,244,302,8,56.97,0.15,66.63
2838,2023-03-16,1003,247,310,8,28.17,0.0,26.32
2839,2023-10-06,1012,239,306,4,94.21,0.0,24.78
2840,2023-06-25,1007,227,308,6,30.47,0.0,44.1
2841,2023-05-30,1012,226,306,9,46.83,0.1,77.58
2842,2023-09-30,1002,228,304,7,23.94,0.15,74.04
2843,2023-11-21,1014,213,304,2,58.22,0.15,31.97
2844,2023-04-18,1005,212,309,2,37.69,0.0,63.49
2845,2023-05-19,1009,244,306,3,54.03,0.15,74.1
2846,2023-12-16,1011,228,308,8,30.22,0.05,24.57
2847,2023-09-28,1005,202,308,9,14.84,0.05,67.27
2848,2023-12-13,1003,237,307,3,80.13,0.05,25.09
2849,2023-10-16,1017,234,303,9,67.7,0.05,30.75
2850,2023-07-31,1002,223,310,8,40.67,0.15,19.91
2851,2023-09-29,1001,245,301,5,14.27,0.05,43.03
2852,2023-03-07,1007,229,305,3,87.9,0.05,68.25
2853,2023-09-05,1014,235,310,7,25.28,0.05,44.6
2854,2023-06-05,1005,211,310,9,93.77,0.05,14.26
2855,2023-02-16,1019,248,302,6,53.07,0.05,23.88
2856,2023-07-20,1011,233,310,3,40.63,0.1,47.21
2857,2023-05-28,1002,211,302,5,76.76,0.1,48.74
2858,2023-05-04,1008,209,307,7,88.92,0.05,48.27
2859,2023-01-01,1009,214,303,8,43.36,0.05,10.78
2860,2023-09-04,1003,209,308,4,46.66,0.15,61.53
2861,2023-12-09,1002,239,309,2,48.98,0.05,73.21
2862,2023-05-08,1007,248,308,2,93.01,0.0,43.29
2863,2023-07-10,1005,203,306,3,72.33,0.1,58.91
2864,2023-03-08,1005,229,305,8,32.29,0.05,73.55
2865,2023-01-04,1020,219,303,1,26.65,0.1,53.2
2866,2023-10-30,1013,236,303,7,30.73,0.05,55.57
2867,2023-10-21,1020,232,307,6,33.72,0.0,59.11
2868,2023-05-23,1006,207,305,2,30.72,0.05,24.54
2869,2023-07-10,1020,228,306,9,69.27,0.1,48.7
2870,2023-01-21,1018,244,306,5,20.43,0.1,68.16
2871,2023-08-15,1002,218,309,2,44.86,0.1,27.21
2872,2023-11-09,1006,205,301,3,66.25,0.15,72.29
2873,2023-04-27,1009,223,308,7,36.18,0.1,51.53
2874,2023-10-29,1003,222,310,7,15.87,0.05,36.74
2875,2023-05-22,1001,226,305,1,17.36,0.0,51.74
2876,2023-02-08,1001,242,306,4,21.34,0.0,35.14
2877,2023-12-21,1019,212,306,6,85.23,0.05,67.85
2878,2023-09-09,1005,240,301,8,69.21,0.15,41.17
2879,2023-11-29,1013,219,303,3,15.81,0.05,72.59
2880,2023-07-26,1019,247,306,3,45.2,0.1,43.24
2881,2023-07-29,1012,201,309,8,35.07,0.15,54.53
2882,2023-04-25,1016,203,306,8,62.02,0.05,79.83
2883,2023-08-13,1019,227,306,8,57.05,0.15,16.02
2884,2023-05-14,1003,218,301,1,53.3,0.0,60.25
2885,2023-09-08,1012,250,309,8,38.31,0.05,15.42
2886,2023-08-07,1005,230,304,8,22.4,0.05,67.91
2887,2023-04-01,1002,202,302,2,76.81,0.0,49.73
2888,2023-12-20,1007,205,301,9,89.19,0.15,75.36
2889,2023-02-15,1013,229,303,7,94.97,0.0,69.95
2890,2023-02-07,1015,233,303,8,15.28,0.15,10.62
2891,2023-05-22,1003,242,305,2,76.59,0.05,15.3
2892,2023-04-10,1020,220,301,4,75.39,0.15,50.09
2893,2023-11-24,1005,230,307,7,95.24,0.15,43.87
2894,2023-07-09,1008,242,301,6,32.76,0.1,17.64
2895,2023-02-04,1001,205,304,7,76.8,0.1,14.7
2896,2023-05-27,1008,250,306,1,14.92,0.1,47.3
2897,2023-01-30,1018,221,301,8,66.81,0.0,8.67
2898,2023-11-30,1020,215,307,7,41.58,0.0,70.53
2899,2023-03-25,1016,220,310,4,79.2,0.1,65.53
2900,2023-10-08,1018,208,307,1,87.7,0.05,63.9
2901,2023-12-10,1020,249,303,8,42.83,0.05,6.2
2902,2023-09-27,1012,231,304,7,57.3,0.05,8.57
2903,2023-06-03,1013,212,306,8,20.57,0.0,46.24
2904,2023-04-12,1013,221,307,1,47.52,0.15,79.58
2905,2023-08-03,1010,230,304,5,42.47,0.0,30.67
2906,2023-05-30,1007,227,310,9,26.48,0.1,30.83
2907,2023-03-24,1014,244,309,5,90.5,0.15,15.07
2908,2023-04-20,1016,226,309,3,23.33,0.05,55.58
2909,2023-10-02,1015,233,309,9,67.22,0.0,53.5
2910,2023-07-20,1012,226,310,9,90.11,0.0,12.6
2911,2023-10-11,1009,226,306,4,92.08,0.1,40.06
2912,2023-06-22,1008,236,302,4,81.39,0.05,55.03
2913,2023-11-23,1018,240,302,8,25.85,0.0,42.01
2914,2023-07-25,1018,201,304,7,83.57,0.0,55.58
2915,2023-03-04,1013,215,309,5,34.89,0.15,66.22
2916,2023-03-14,1018,250,303,6,93.02,0.0,56.44
2917,2023-09-08,1015,201,306,3,73.82,0.15,51.21
2918,2023-05-04,1004,211,302,6,80.67,0.0,69.02
2919,2023-05-01,1017,202,301,8,17.65,0.05,72.54
2920,2023-10-02,1005,201,305,9,62.45,0.1,34.17
2921,2023-04-30,1016,231,308,3,83.9,0.05,17.99
2922,2023-11-13,1009,244,310,8,87.54,0.1,66.34
2923,2023-06-13,1010,216,310,3,12.58,0.0,21.03
2924,2023-10-13,1018,222,302,2,94.52,0.05,74.67
2925,2023-09-22,1017,242,310,5,13.9,0.15,6.72
2926,2023-11-16,1018,218,309,4,65.31,0.1,74.1
2927,2023-06-10,1007,247,308,5,72.4,0.1,49.19
2928,2023-11-04,1004,217,303,6,19.66,0.0,63.11
2929,2023-03-30,1005,230,301,3,14.32,0.1,34.89
2930,2023-05-22,1016,210,304,1,80.64,0.1,79.38
2931,2023-07-22,1003,235,308,4,44.62,0.1,22.07
2932,2023-11-05,1018,221,303,6,19.64,0.0,24.83
2933,2023-08-15,1014,216,310,2,78.64,0.05,8.86
2934,2023-11-30,1015,206,302,2,86.42,0.0,75.54
2935,2023-08-10,1017,203,307,1,62.86,0.15,39.2
2936,2023-02-10,1001,241,304,9,24.51,0.1,55.61
2937,2023-07-15,1017,243,306,3,11.37,0.1,56.56
2938,2023-03-09,1011,221,305,2,73.07,0.05,70.59
2939,2023-09-21,1017,213,302,4,59.51,0.1,54.87
2940,2023-01-02,1014,218,310,6,68.57,0.05,47.15
2941,2023-12-27,1020,224,302,1,83.19,0.1,58.27
2942,2023-05-05,1019,227,309,9,49.08,0.1,61.32
2943,2023-04-20,1007,204,310,9,21.21,0.0,18.94
2944,2023-03-27,1013,222,302,8,94.6,0.0,13.23
2945,2023-04-30,1018,224,308,6,59.07,0.15,10.61
2946,2023-05-07,1014,240,308,4,65.38,0.05,33.05
2947,2023-09-12,1001,245,301,2,94.01,0.15,42.35
2948,2023-07-02,1007,210,301,8,93.84,0.0,51.17
2949,2023-01-16,1008,202,304,7,61.49,0.05,76.85
2950,2023-03-03,1018,240,302,4,36.79,0.0,29.81
2951,2023-06-07,1009,206,301,3,99.74,0.05,62.07
2952,2023-09-25,1001,248,309,6,71.27,0.1,44.85
2953,2023-02-04,1017,218,303,1,46.76,0.15,21.51
2954,2023-09-24,1019,217,301,2,60.39,0.15,51.15
2955,2023-03-05,1006,238,302,7,47.43,0.05,77.54
2956,2023-02-19,1003,245,308,3,89.95,0.15,14.32
2957,2023-09-12,1005,223,305,1,53.42,0.0,43.05
2958,2023-05-29,1002,246,307,2,84.12,0.15,8.87
2959,2023-11-21,1020,230,306,9,85.62,0.05,29.09
2960,2023-10-31,1004,221,301,7,84.19,0.15,51.55
2961,2023-10-03,1010,210,306,7,75.0,0.15,68.08
2962,2023-12-23,1010,243,307,8,86.94,0.0,59.77
2963,2023-06-21,1011,213,304,8,44.85,0.1,39.71
2964,2023-07-20,1016,212,308,9,20.32,0.0,73.19
2965,2023-11-20,1017,209,308,2,85.82,0.15,27.7
2966,2023-02-04,1016,204,307,8,54.84,0.15,61.55
2967,2023-08-04,1007,239,302,8,21.46,0.1,40.55
2968,2023-03-06,1016,224,306,5,20.38,0.1,72.4
2969,2023-01-08,1003,234,306,5,24.33,0.0,64.81
2970,2023-10-28,1016,239,307,4,77.59,0.1,72.61
2971,2023-12-09,1008,241,306,5,73.98,0.0,21.07
2972,2023-11-28,1012,205,302,2,28.34,0.05,55.11
2973,2023-03-17,1003,215,308,2,86.22,0.15,60.38
2974,2023-06-23,1017,250,304,5,35.32,0.1,60.68
2975,2023-02-16,1018,204,309,3,81.37,0.05,42.8
2976,2023-01-15,1011,239,308,1,53.99,0.05,5.84
2977,2023-12-27,1004,208,303,9,75.84,0.0,24.61
2978,2023-05-27,1016,249,303,2,44.32,0.0,29.25
2979,2023-01-26,1017,245,308,2,41.24,0.1,68.9
2980,2023-11-04,1009,224,302,4,85.72,0.0,68.07
2981,2023-04-03,1006,228,309,2,13.18,0.05,12.85
2982,2023-08-20,1020,243,304,7,97.73,0.05,76.24
2983,2023-01-21,1002,227,306,1,68.34,0.15,18.68
2984,2023-11-03,1009,201,303,2,48.92,0.05,36.08
2985,2023-02-07,1006,234,303,5,66.52,0.1,21.14
2986,2023-10-03,1003,217,303,2,21.05,0.15,69.52
2987,2023-06-06,1020,237,310,9,56.26,0.0,61.21
2988,2023-06-28,1006,238,302,4,98.66,0.15,31.51
2989,2023-05-12,1007,226,308,9,31.17,0.05,56.14
2990,2023-11-07,1001,224,309,1,75.01,0.1,18.83
2991,2023-12-14,1001,239,308,1,49.15,0.0,33.67
2992,2023-01-28,1005,221,310,1,68.72,0.0,33.28
2993,2023-09-17,1006,230,303,4,28.44,0.05,22.85
2994,2023-03-17,1013,247,307,9,52.34,0.1,70.72
2995,2023-03-08,1002,248,310,8,98.21,0.05,55.91
2996,2023-12-08,1015,213,302,7,27.58,0.05,26.0
2997,2023-07-13,1015,237,304,1,67.28,0.1,23.16
2998,2023-06-11,1013,203,306,3,61.8,0.05,6.35
2999,2023-12-13,1014,232,305,9,60.85,0.1,30.99
3000,2023-12-27,1007,235,309,9,65.36,0.1,44.51
3001,2023-09-14,1014,219,310,5,55.2,0.05,25.83
3002,2023-03-13,1010,214,304,6,11.52,0.05,57.53
3003,2023-03-28,1017,248,305,6,91.01,0.15,35.88
3004,2023-09-19,1014,222,304,4,84.43,0.0,28.72
3005,2023-08-02,1008,217,308,1,25.68,0.0,75.43
3006,2023-06-02,1004,204,308,5,47.19,0.1,24.71
3007,2023-07-29,1016,245,303,1,79.35,0.15,34.87
3008,2023-03-02,1013,240,301,1,98.21,0.1,33.67
3009,2023-09-25,1020,219,306,5,95.6,0.15,23.09
3010,2023-09-19,1018,237,302,5,90.94,0.1,21.31
3011,2023-08-06,1014,202,302,7,24.25,0.0,27.68
3012,2023-10-10,1018,215,303,2,92.3,0.15,69.82
3013,2023-05-16,1005,202,308,6,89.06,0.05,62.53
3014,2023-12-28,1009,211,303,2,43.93,0.05,56.07
3015,2023-04-03,1003,245,307,5,45.51,0.0,39.28
3016,2023-04-19,1008,223,310,4,51.39,0.15,43.08
3017,2023-08-29,1020,210,310,5,69.06,0.05,25.04
3018,2023-12-21,1010,203,309,2,33.48,0.05,10.57
3019,2023-05-22,1019,205,308,8,12.07,0.05,29.83
3020,2023-10-18,1003,203,301,8,22.71,0.0,42.17
3021,2023-08-25,1011,238,307,6,49.61,0.1,9.3
3022,2023-12-06,1011,213,307,3,35.38,0.05,11.62
3023,2023-11-08,1017,242,308,4,78.81,0.05,24.73
3024,2023-06-26,1016,219,310,1,19.6,0.1,32.53
3025,2023-05-21,1007,240,305,9,92.57,0.05,34.5
3026,2023-07-08,1004,250,310,5,90.58,0.15,13.84
3027,2023-02-18,1019,235,309,8,91.79,0.05,21.94
3028,2023-10-29,1012,224,309,3,76.56,0.1,24.62
3029,2023-07-09,1015,224,308,4,19.63,0.0,10.07
3030,2023-05-16,1011,217,306,4,49.43,0.0,29.46
3031,2023-02-12,1005,240,306,8,21.83,0.15,10.42
3032,2023-12-19,1005,210,301,9,98.89,0.05,57.76
3033,2023-03-31,1015,202,306,3,39.97,0.05,33.95
3034,2023-10-22,1018,244,304,7,62.68,0.1,29.51
3035,2023-12-07,1011,223,304,9,80.15,0.1,14.49
3036,2023-09-02,1012,206,302,2,92.86,0.15,21.99
3037,2023-07-11,1002,202,304,4,78.0,0.15,22.45
3038,2023-11-14,1020,221,305,3,70.71,0.05,78.89
3039,2023-04-16,1015,235,305,8,51.94,0.05,67.65
3040,2023-12-29,1020,249,305,4,64.49,0.15,6.14
3041,2023-11-06,1004,229,304,9,18.47,0.0,51.26
3042,2023-08-21,1018,207,301,1,89.55,0.0,24.19
3043,2023-09-22,1006,229,310,1,58.94,0.0,12.83
3044,2023-12-10,1019,237,308,4,13.61,0.0,57.92
3045,2023-02-06,1011,223,303,3,92.79,0.15,14.87
3046,2023-11-01,1002,233,302,3,54.04,0.1,38.28
3047,2023-02-10,1008,208,309,2,88.17,0.0,52.41
3048,2023-01-17,1011,212,307,2,87.12,0.15,46.59
3049,2023-12-10,1005,246,309,8,83.42,0.0,78.32
3050,2023-10-04,1018,248,302,1,15.53,0.05,63.93
3051,2023-11-03,1018,210,309,8,32.24,0.0,63.06
3052,2023-02-28,1014,215,310,3,88.8,0.15,31.67
3053,2023-07-02,1010,224,309,2,90.91,0.05,5.63
3054,2023-02-10,1003,226,309,9,51.23,0.05,60.08
3055,2023-02-08,1009,247,310,5,49.6,0.0,79.98
3056,2023-07-11,1003,242,310,5,25.76,0.0,35.44
3057,2023-09-24,1011,239,304,6,97.16,0.05,78.91
3058,2023-05-27,1012,203,310,4,29.18,0.1,15.63
3059,2023-11-29,1012,202,303,7,27.18,0.15,27.24
3060,2023-05-07,1003,206,306,7,69.47,0.15,17.8
3061,2023-02-15,1007,221,303,9,31.86,0.15,40.64
3062,2023-02-14,1014,209,309,6,94.49,0.15,64.77
3063,2023-01-01,1011,210,303,1,10.98,0.15,30.55
3064,2023-06-17,1007,236,302,9,10.52,0.05,72.97
3065,2023-04-18,1010,203,308,9,55.44,0.15,45.86
3066,2023-01-19,1011,241,306,5,53.93,0.1,39.91
3067,2023-11-28,1015,224,308,7,24.7,0.1,64.03
3068,2023-03-13,1019,222,307,1,54.51,0.0,12.61
3069,2023-04-19,1016,249,303,4,47.05,0.0,63.03
3070,2023-09-25,1020,214,308,4,90.13,0.0,23.22
3071,2023-08-28,1012,242,310,5,10.83,0.0,26.06
3072,2023-10-28,1018,245,301,6,97.86,0.05,49.96
3073,2023-03-31,1013,244,301,4,66.2,0.1,72.65
3074,2023-04-13,1005,227,310,6,23.67,0.05,48.38
3075,2023-09-07,1004,233,308,7,14.21,0.1,53.67
3076,2023-01-08,1014,222,309,3,58.43,0.05,63.24
3077,2023-06-02,1008,229,310,9,31.14,0.1,24.45
3078,2023-12-13,1009,219,306,8,37.1,0.0,67.04
3079,2023-06-23,1019,219,305,1,32.06,0.1,36.35
3080,2023-12-09,1003,206,302,2,68.52,0.0,18.17
3081,2023-06-07,1005,245,309,2,59.82,0.1,31.26
3082,2023-08-03,1018,219,306,9,17.02,0.05,23.46
3083,2023-06-26,1001,213,308,9,57.39,0.15,22.15
3084,2023-06-24,1008,226,309,9,81.21,0.1,26.19
3085,2023-12-06,1019,222,309,1,17.31,0.05,18.57
3086,2023-12-04,1017,221,308,7,90.08,0.15,55.08
3087,2023-05-26,1017,236,310,3,62.05,0.05,48.5
3088,2023-11-20,1011,202,308,9,95.56,0.15,53.63
3089,2023-06-10,1002,247,303,8,23.33,0.0,30.78
3090,2023-05-07,1006,244,303,3,99.42,0.1,62.73
3091,2023-03-23,1014,230,302,1,67.98,0.05,14.72
3092,2023-05-27,1003,227,301,9,61.07,0.1,47.84
3093,2023-08-27,1012,207,304,1,56.38,0.0,25.66
3094,2023-03-25,1004,220,302,3,12.13,0.0,44.57
